txn_id,user_id,method,bank,request_time,credit_time,amount,status,retry_attempts
TXN02381,2226,NEFT,PNB,2025-05-03 20:19:00,2025-05-03 23:19:00,2967.52,SUCCESS,0
TXN02382,4517,NEFT,Kotak,2025-05-03 10:52:00,2025-05-04 10:52:00,3383.59,SUCCESS,0
TXN02383,4281,NEFT,Axis,2025-05-29 23:41:00,2025-05-30 02:41:00,11214.0,SUCCESS,0
TXN02384,2482,IMPS,HDFC,2025-04-06 14:41:00,2025-04-06 14:46:00,15265.42,SUCCESS,0
TXN02385,2312,NEFT,Axis,2025-05-22 20:35:00,2025-05-22 21:05:00,9880.47,SUCCESS,0
TXN02386,2197,UPI,Kotak,2025-05-10 10:46:00,2025-05-10 11:01:00,6189.37,SUCCESS,0
TXN02387,2041,NEFT,HDFC,2025-05-02 14:12:00,2025-05-02 14:42:00,34580.39,SUCCESS,0
TXN02388,1780,IMPS,Kotak,2025-05-09 03:31:00,2025-05-09 03:36:00,15766.13,SUCCESS,0
TXN02389,2797,IMPS,Axis,2025-05-01 03:08:00,2025-05-01 03:13:00,18814.38,SUCCESS,0
TXN02390,3812,IMPS,Axis,2025-04-05 14:49:00,2025-04-05 15:19:00,7829.18,SUCCESS,0
TXN02391,3071,IMPS,ICICI,2025-05-09 21:36:00,2025-05-09 21:41:00,17840.46,SUCCESS,0
TXN02392,1201,UPI,Kotak,2025-04-13 14:59:00,2025-04-13 15:00:00,1467.31,SUCCESS,0
TXN02393,2554,IMPS,PNB,2025-05-25 14:35:00,2025-05-25 15:05:00,7268.78,SUCCESS,0
TXN02394,2552,IMPS,ICICI,2025-04-03 18:59:00,2025-04-03 19:29:00,4231.54,SUCCESS,0
TXN02395,1027,IMPS,PNB,2025-04-08 04:07:00,2025-04-08 04:12:00,29043.94,SUCCESS,0
TXN02396,4454,UPI,IDFC,2025-04-30 17:23:00,2025-04-30 17:24:00,12570.49,SUCCESS,0
TXN02397,4894,NEFT,PNB,2025-05-17 05:25:00,2025-05-17 05:55:00,33338.05,SUCCESS,0
TXN02398,1947,IMPS,ICICI,2025-04-27 17:13:00,2025-04-27 17:28:00,7164.36,PENDING,3
TXN02399,1278,NEFT,IDFC,2025-04-24 16:41:00,2025-04-24 17:11:00,45538.2,SUCCESS,0
TXN02400,3360,NEFT,ICICI,2025-04-18 10:37:00,2025-04-18 11:37:00,32630.84,SUCCESS,0
TXN02401,3220,UPI,IDFC,2025-05-20 00:43:00,2025-05-20 00:44:00,13451.26,SUCCESS,0
TXN02402,1117,IMPS,ICICI,2025-05-05 06:37:00,2025-05-05 06:42:00,9552.33,SUCCESS,0
TXN02403,3151,UPI,ICICI,2025-04-24 20:44:00,2025-04-24 20:59:00,1963.69,SUCCESS,0
TXN02404,2803,UPI,PNB,2025-04-06 13:50:00,2025-04-06 14:05:00,8673.61,SUCCESS,0
TXN02405,4811,IMPS,SBI,2025-04-17 18:41:00,2025-04-17 18:46:00,2632.37,FAILED,2
TXN02406,2618,IMPS,Axis,2025-05-09 09:56:00,2025-05-09 10:01:00,399.55,PENDING,2
TXN02407,1863,UPI,HDFC,2025-05-20 08:29:00,2025-05-20 08:30:00,11243.47,SUCCESS,0
TXN02408,3488,IMPS,IDFC,2025-05-21 09:07:00,2025-05-21 09:22:00,44002.57,SUCCESS,0
TXN02409,1507,IMPS,SBI,2025-05-30 09:58:00,2025-05-30 10:13:00,30390.97,SUCCESS,0
TXN02410,4313,IMPS,PNB,2025-04-02 15:37:00,2025-04-02 16:37:00,84919.78,SUCCESS,0
TXN02411,4112,NEFT,ICICI,2025-05-07 08:06:00,2025-05-07 08:36:00,5400.98,SUCCESS,0
TXN02412,2621,UPI,IDFC,2025-04-06 16:00:00,2025-04-06 16:01:00,16478.32,SUCCESS,0
TXN02413,3074,NEFT,PNB,2025-05-23 10:59:00,2025-05-23 13:59:00,14728.33,SUCCESS,0
TXN02414,4240,IMPS,SBI,2025-05-05 12:18:00,2025-05-05 12:48:00,813.41,SUCCESS,0
TXN02415,2440,IMPS,IDFC,2025-04-22 02:34:00,2025-04-22 02:39:00,3439.56,SUCCESS,0
TXN02416,4088,NEFT,Axis,2025-05-09 23:37:00,2025-05-10 00:07:00,3369.37,SUCCESS,0
TXN02417,2835,NEFT,PNB,2025-04-16 12:27:00,2025-04-16 12:57:00,6541.26,SUCCESS,0
TXN02418,4763,NEFT,Kotak,2025-05-21 02:11:00,2025-05-21 02:41:00,25292.25,SUCCESS,0
TXN02419,3856,IMPS,HDFC,2025-05-06 18:43:00,2025-05-06 18:48:00,29824.06,SUCCESS,0
TXN02420,2518,NEFT,Kotak,2025-05-06 21:32:00,2025-05-06 22:02:00,7553.22,SUCCESS,0
TXN02421,4381,UPI,HDFC,2025-04-28 20:21:00,2025-04-28 20:22:00,35027.91,SUCCESS,0
TXN02422,1184,UPI,Axis,2025-05-07 15:16:00,2025-05-07 15:17:00,6659.96,SUCCESS,0
TXN02423,1076,IMPS,Kotak,2025-05-12 06:09:00,2025-05-12 06:24:00,30760.75,SUCCESS,0
TXN02424,2251,NEFT,SBI,2025-04-18 18:45:00,2025-04-18 21:45:00,21694.27,SUCCESS,0
TXN02425,3081,IMPS,ICICI,2025-04-15 21:11:00,2025-04-15 21:26:00,23544.19,SUCCESS,0
TXN02426,2037,UPI,Axis,2025-05-02 22:37:00,2025-05-02 23:37:00,14293.61,SUCCESS,0
TXN02427,1103,IMPS,HDFC,2025-05-22 06:17:00,2025-05-22 06:22:00,12030.63,SUCCESS,0
TXN02428,3364,NEFT,Axis,2025-05-16 16:33:00,2025-05-16 17:33:00,19603.68,SUCCESS,0
TXN02429,1795,NEFT,SBI,2025-05-27 23:01:00,2025-05-28 02:01:00,16351.19,SUCCESS,0
TXN02430,1892,UPI,Axis,2025-04-03 04:00:00,2025-04-03 04:05:00,9676.71,SUCCESS,0
TXN02431,4637,IMPS,ICICI,2025-05-10 13:28:00,2025-05-10 13:58:00,13969.17,SUCCESS,0
TXN02432,4617,UPI,SBI,2025-04-19 06:03:00,2025-04-19 06:04:00,39216.86,SUCCESS,0
TXN02433,1975,UPI,Axis,2025-04-26 04:53:00,2025-04-26 04:54:00,7031.17,SUCCESS,0
TXN02434,1097,IMPS,HDFC,2025-04-29 11:28:00,2025-04-29 11:33:00,12946.25,SUCCESS,0
TXN02435,4204,NEFT,Kotak,2025-04-15 14:17:00,2025-04-15 14:47:00,11827.51,PENDING,1
TXN02436,3026,NEFT,PNB,2025-04-11 17:47:00,2025-04-11 18:17:00,3693.25,SUCCESS,0
TXN02437,2338,NEFT,PNB,2025-05-21 10:09:00,2025-05-21 10:39:00,4281.64,SUCCESS,0
TXN02438,2767,IMPS,IDFC,2025-05-11 14:31:00,2025-05-11 15:01:00,10986.54,SUCCESS,0
TXN02439,1708,IMPS,IDFC,2025-04-18 12:49:00,2025-04-18 13:04:00,21058.28,SUCCESS,0
TXN02440,4090,UPI,Axis,2025-05-11 09:27:00,2025-05-11 09:32:00,18589.84,SUCCESS,0
TXN02441,4709,NEFT,Axis,2025-05-27 10:02:00,2025-05-27 10:32:00,49732.15,SUCCESS,0
TXN02442,1618,IMPS,PNB,2025-05-01 08:53:00,2025-05-01 09:23:00,13317.15,FAILED,3
TXN02443,1611,NEFT,Kotak,2025-05-28 06:09:00,2025-05-28 06:39:00,8940.46,SUCCESS,0
TXN02444,4985,UPI,ICICI,2025-04-01 16:35:00,2025-04-01 16:40:00,13179.87,SUCCESS,0
TXN02445,3491,IMPS,HDFC,2025-04-08 17:05:00,2025-04-08 17:20:00,2868.34,SUCCESS,0
TXN02446,3629,UPI,Axis,2025-05-19 18:16:00,2025-05-19 18:21:00,13188.95,SUCCESS,0
TXN02447,1418,UPI,PNB,2025-04-12 23:33:00,2025-04-12 23:38:00,1576.53,SUCCESS,0
TXN02448,4975,NEFT,ICICI,2025-04-04 14:35:00,2025-04-04 17:35:00,1692.74,SUCCESS,0
TXN02449,3021,UPI,HDFC,2025-04-28 04:46:00,2025-04-28 04:47:00,13583.73,SUCCESS,0
TXN02450,2017,NEFT,Kotak,2025-04-15 13:45:00,2025-04-15 14:45:00,1101.53,SUCCESS,0
TXN02451,4527,IMPS,PNB,2025-04-01 16:57:00,2025-04-01 17:12:00,44484.69,FAILED,2
TXN02452,4800,UPI,HDFC,2025-04-17 09:05:00,2025-04-17 09:06:00,1883.23,SUCCESS,0
TXN02453,2599,UPI,ICICI,2025-05-19 23:26:00,2025-05-19 23:31:00,7140.36,SUCCESS,0
TXN02454,4924,IMPS,IDFC,2025-05-14 14:14:00,2025-05-14 14:44:00,4692.29,SUCCESS,0
TXN02455,2875,UPI,HDFC,2025-04-16 00:46:00,2025-04-16 01:01:00,8500.76,PENDING,3
TXN02456,4411,IMPS,HDFC,2025-04-05 01:22:00,2025-04-05 01:37:00,11628.97,SUCCESS,0
TXN02457,3811,IMPS,IDFC,2025-05-12 21:16:00,2025-05-12 21:46:00,11098.16,SUCCESS,0
TXN02458,4054,IMPS,IDFC,2025-04-28 12:28:00,2025-04-28 12:33:00,41088.99,SUCCESS,0
TXN02459,3732,IMPS,HDFC,2025-05-15 02:28:00,2025-05-15 02:58:00,4580.57,SUCCESS,0
TXN02460,2867,NEFT,SBI,2025-05-02 10:45:00,2025-05-02 11:15:00,599.79,SUCCESS,0
TXN02461,3447,NEFT,SBI,2025-05-12 22:54:00,2025-05-12 23:24:00,16252.1,SUCCESS,0
TXN02462,2617,UPI,SBI,2025-05-29 19:23:00,2025-05-29 19:28:00,57969.48,SUCCESS,0
TXN02463,4472,NEFT,PNB,2025-05-04 23:59:00,2025-05-05 00:29:00,614.64,SUCCESS,0
TXN02464,4713,UPI,SBI,2025-04-22 03:13:00,2025-04-22 03:14:00,2247.61,SUCCESS,0
TXN02465,1984,UPI,IDFC,2025-05-02 13:40:00,2025-05-02 14:40:00,30638.4,SUCCESS,0
TXN02466,1249,NEFT,Kotak,2025-04-12 14:14:00,2025-04-12 14:44:00,18807.08,SUCCESS,0
TXN02467,4110,IMPS,IDFC,2025-04-30 03:14:00,2025-04-30 03:44:00,36402.34,SUCCESS,0
TXN02468,4126,IMPS,Axis,2025-04-22 11:31:00,2025-04-22 11:46:00,11453.62,FAILED,3
TXN02469,3559,NEFT,ICICI,2025-05-29 08:12:00,2025-05-29 08:42:00,41550.38,SUCCESS,0
TXN02470,2674,IMPS,ICICI,2025-05-30 01:56:00,2025-05-30 02:11:00,3286.02,SUCCESS,0
TXN02471,2297,NEFT,IDFC,2025-05-17 16:44:00,2025-05-17 17:14:00,3520.54,SUCCESS,0
TXN02472,4185,NEFT,HDFC,2025-05-14 15:55:00,2025-05-15 15:55:00,7110.12,SUCCESS,0
TXN02473,1753,NEFT,IDFC,2025-04-06 00:54:00,2025-04-06 03:54:00,11577.28,SUCCESS,0
TXN02474,3078,IMPS,ICICI,2025-05-22 10:56:00,2025-05-22 11:11:00,40503.91,SUCCESS,0
TXN02475,3438,NEFT,PNB,2025-04-16 05:03:00,2025-04-16 08:03:00,52030.46,SUCCESS,0
TXN02476,4994,NEFT,HDFC,2025-05-02 19:05:00,2025-05-02 22:05:00,21228.05,SUCCESS,0
TXN02477,3044,UPI,Kotak,2025-04-10 07:57:00,2025-04-10 08:12:00,16244.13,SUCCESS,0
TXN02478,2563,UPI,IDFC,2025-05-24 17:26:00,2025-05-24 17:27:00,329.71,FAILED,2
TXN02479,3408,IMPS,IDFC,2025-05-17 20:53:00,2025-05-17 20:58:00,3061.65,SUCCESS,0
TXN02480,2888,NEFT,PNB,2025-05-14 17:40:00,2025-05-14 18:10:00,11204.01,FAILED,1
TXN02481,1947,IMPS,ICICI,2025-04-13 09:39:00,2025-04-13 09:54:00,12541.46,SUCCESS,0
TXN02482,2451,IMPS,HDFC,2025-04-10 11:10:00,2025-04-10 12:10:00,364.97,SUCCESS,0
TXN02483,1309,UPI,ICICI,2025-04-07 00:56:00,2025-04-07 01:11:00,1029.82,SUCCESS,0
TXN02484,4915,NEFT,Kotak,2025-05-07 00:15:00,2025-05-07 00:45:00,11640.58,FAILED,2
TXN02485,3351,IMPS,Kotak,2025-04-04 13:48:00,2025-04-04 14:03:00,16528.01,FAILED,3
TXN02486,2572,IMPS,Axis,2025-04-18 17:56:00,2025-04-18 18:56:00,5135.15,SUCCESS,0
TXN02487,2308,IMPS,Kotak,2025-04-17 23:44:00,2025-04-17 23:59:00,546.99,SUCCESS,0
TXN02488,1819,IMPS,PNB,2025-05-21 19:15:00,2025-05-21 19:20:00,19448.24,SUCCESS,0
TXN02489,2193,IMPS,SBI,2025-05-13 08:18:00,2025-05-13 08:23:00,6710.01,SUCCESS,0
TXN02490,1574,NEFT,IDFC,2025-05-26 07:28:00,2025-05-26 07:58:00,4836.91,SUCCESS,0
TXN02491,4351,UPI,SBI,2025-04-11 10:35:00,2025-04-11 10:40:00,2391.68,SUCCESS,0
TXN02492,2476,NEFT,PNB,2025-05-18 14:36:00,2025-05-19 14:36:00,7036.12,SUCCESS,0
TXN02493,2896,NEFT,Kotak,2025-04-27 05:34:00,2025-04-27 06:04:00,19148.07,SUCCESS,0
TXN02494,2823,UPI,SBI,2025-05-19 20:37:00,2025-05-19 20:38:00,19803.81,FAILED,3
TXN02495,4358,IMPS,SBI,2025-05-09 07:44:00,2025-05-09 08:14:00,14170.69,SUCCESS,0
TXN02496,2774,NEFT,HDFC,2025-04-20 09:18:00,2025-04-21 09:18:00,11932.3,SUCCESS,0
TXN02497,1855,UPI,ICICI,2025-05-05 18:36:00,2025-05-05 18:37:00,12653.57,SUCCESS,0
TXN02498,3400,UPI,IDFC,2025-04-13 15:12:00,2025-04-13 15:27:00,3124.72,SUCCESS,0
TXN02499,4730,UPI,PNB,2025-04-26 05:19:00,2025-04-26 05:20:00,55514.0,SUCCESS,0
TXN02500,3267,NEFT,HDFC,2025-05-19 18:50:00,2025-05-19 19:20:00,72029.38,SUCCESS,0
TXN02501,4312,IMPS,IDFC,2025-04-29 15:05:00,2025-04-29 15:10:00,5259.67,SUCCESS,0
TXN02502,3264,UPI,ICICI,2025-04-18 16:44:00,2025-04-18 16:45:00,3520.32,SUCCESS,0
TXN02503,2702,IMPS,Kotak,2025-04-04 00:12:00,2025-04-04 00:17:00,9469.55,SUCCESS,0
TXN02504,4070,NEFT,SBI,2025-05-20 03:25:00,2025-05-20 03:55:00,4085.47,SUCCESS,0
TXN02505,2067,IMPS,IDFC,2025-04-08 13:36:00,2025-04-08 13:41:00,27604.12,SUCCESS,0
TXN02506,4146,IMPS,ICICI,2025-05-02 07:12:00,2025-05-02 07:42:00,1432.25,SUCCESS,0
TXN02507,4058,NEFT,Kotak,2025-04-23 03:42:00,2025-04-23 04:42:00,3646.58,SUCCESS,0
TXN02508,3397,IMPS,HDFC,2025-04-07 09:34:00,2025-04-07 09:49:00,3470.43,SUCCESS,0
TXN02509,4620,IMPS,HDFC,2025-05-28 21:37:00,2025-05-28 21:52:00,50506.65,SUCCESS,0
TXN02510,3689,UPI,Kotak,2025-04-08 10:49:00,2025-04-08 10:50:00,349.84,SUCCESS,0
TXN02511,4139,UPI,SBI,2025-05-31 14:02:00,2025-05-31 14:03:00,16040.54,SUCCESS,0
TXN02512,1115,UPI,SBI,2025-05-03 09:01:00,2025-05-03 09:02:00,27766.97,SUCCESS,0
TXN02513,3074,NEFT,IDFC,2025-05-12 08:40:00,2025-05-12 09:10:00,1935.39,SUCCESS,0
TXN02514,3077,UPI,PNB,2025-05-16 19:58:00,2025-05-16 19:59:00,10005.74,PENDING,2
TXN02515,2933,UPI,ICICI,2025-05-22 04:51:00,2025-05-22 04:56:00,9427.43,SUCCESS,0
TXN02516,3399,UPI,PNB,2025-05-20 12:16:00,2025-05-20 12:17:00,20986.91,SUCCESS,0
TXN02517,3523,UPI,PNB,2025-04-22 09:10:00,2025-04-22 09:25:00,796.31,SUCCESS,0
TXN02518,3404,IMPS,Axis,2025-04-02 00:22:00,2025-04-02 00:37:00,15796.8,SUCCESS,0
TXN02519,2394,IMPS,Kotak,2025-05-29 10:04:00,2025-05-29 10:09:00,7295.05,SUCCESS,0
TXN02520,1999,UPI,HDFC,2025-05-10 10:49:00,2025-05-10 10:50:00,4713.19,SUCCESS,0
TXN02521,3582,NEFT,Axis,2025-04-30 04:00:00,2025-04-30 04:30:00,4599.25,SUCCESS,0
TXN02522,4373,UPI,SBI,2025-05-19 17:11:00,2025-05-19 17:16:00,17781.46,SUCCESS,0
TXN02523,3611,IMPS,HDFC,2025-04-10 13:38:00,2025-04-10 14:08:00,10197.31,SUCCESS,0
TXN02524,2775,IMPS,Kotak,2025-05-28 04:47:00,2025-05-28 05:17:00,7492.77,SUCCESS,0
TXN02525,3053,UPI,HDFC,2025-05-12 16:26:00,2025-05-12 16:27:00,37529.55,SUCCESS,0
TXN02526,3396,UPI,ICICI,2025-04-01 00:58:00,2025-04-01 00:59:00,19787.51,SUCCESS,0
TXN02527,3413,IMPS,HDFC,2025-04-16 21:49:00,2025-04-16 21:54:00,6674.93,SUCCESS,0
TXN02528,2621,NEFT,HDFC,2025-04-07 20:16:00,2025-04-07 20:46:00,10427.14,SUCCESS,0
TXN02529,3822,UPI,SBI,2025-04-27 13:01:00,2025-04-27 13:16:00,6076.16,SUCCESS,0
TXN02530,4540,IMPS,HDFC,2025-04-19 07:23:00,2025-04-19 07:28:00,7160.71,SUCCESS,0
TXN02531,4709,UPI,SBI,2025-05-21 23:41:00,2025-05-21 23:46:00,17431.61,SUCCESS,0
TXN02532,1898,UPI,Axis,2025-05-14 07:04:00,2025-05-14 07:05:00,9568.16,SUCCESS,0
TXN02533,2142,NEFT,PNB,2025-05-23 22:55:00,2025-05-23 23:55:00,7347.2,SUCCESS,0
TXN02534,3449,NEFT,ICICI,2025-04-08 00:45:00,2025-04-08 01:15:00,30782.3,SUCCESS,0
TXN02535,1520,UPI,Kotak,2025-04-07 06:41:00,2025-04-07 06:42:00,4904.06,SUCCESS,0
TXN02536,2242,NEFT,Axis,2025-05-02 18:31:00,2025-05-02 19:01:00,24617.5,FAILED,1
TXN02537,3039,UPI,Axis,2025-05-26 15:17:00,2025-05-26 15:22:00,2382.68,SUCCESS,0
TXN02538,2942,IMPS,HDFC,2025-05-25 19:32:00,2025-05-25 19:47:00,1130.39,SUCCESS,0
TXN02539,1071,IMPS,Kotak,2025-05-23 13:45:00,2025-05-23 14:00:00,3274.97,SUCCESS,0
TXN02540,1764,IMPS,Axis,2025-05-29 07:06:00,2025-05-29 07:21:00,2172.51,SUCCESS,0
TXN02541,4858,UPI,PNB,2025-04-10 13:15:00,2025-04-10 13:16:00,22615.22,SUCCESS,0
TXN02542,4399,NEFT,ICICI,2025-05-22 20:53:00,2025-05-22 21:53:00,33039.74,SUCCESS,0
TXN02543,4667,IMPS,ICICI,2025-04-03 01:03:00,2025-04-03 01:18:00,30355.28,SUCCESS,0
TXN02544,4384,UPI,Axis,2025-04-08 22:59:00,2025-04-08 23:00:00,1344.11,SUCCESS,0
TXN02545,4685,UPI,HDFC,2025-05-13 02:29:00,2025-05-13 02:44:00,13922.03,SUCCESS,0
TXN02546,4001,UPI,PNB,2025-05-09 13:57:00,2025-05-09 14:02:00,3026.48,SUCCESS,0
TXN02547,2543,NEFT,ICICI,2025-05-26 15:04:00,2025-05-26 16:04:00,2262.79,SUCCESS,0
TXN02548,2713,IMPS,SBI,2025-05-19 17:13:00,2025-05-19 17:28:00,11683.94,SUCCESS,0
TXN02549,4709,IMPS,IDFC,2025-04-10 14:16:00,2025-04-10 14:46:00,3071.75,FAILED,3
TXN02550,4505,UPI,HDFC,2025-05-19 16:48:00,2025-05-19 16:53:00,7519.02,SUCCESS,0
TXN02551,1743,NEFT,HDFC,2025-04-15 08:04:00,2025-04-15 09:04:00,45580.08,SUCCESS,0
TXN02552,3655,IMPS,Kotak,2025-05-22 16:04:00,2025-05-22 16:19:00,10117.35,SUCCESS,0
TXN02553,3436,IMPS,ICICI,2025-04-02 12:41:00,2025-04-02 12:46:00,11294.14,SUCCESS,0
TXN02554,3196,NEFT,PNB,2025-04-17 15:56:00,2025-04-17 18:56:00,48353.97,FAILED,3
TXN02555,1835,NEFT,IDFC,2025-04-03 22:08:00,2025-04-04 01:08:00,622.83,FAILED,1
TXN02556,1480,IMPS,SBI,2025-04-12 17:13:00,2025-04-12 17:18:00,9218.64,SUCCESS,0
TXN02557,4968,UPI,ICICI,2025-05-11 15:20:00,2025-05-11 15:25:00,6904.32,SUCCESS,0
TXN02558,2397,IMPS,IDFC,2025-04-22 15:12:00,2025-04-22 15:17:00,6750.91,SUCCESS,0
TXN02559,3009,NEFT,IDFC,2025-04-28 03:15:00,2025-04-28 06:15:00,27545.14,SUCCESS,0
TXN02560,4257,IMPS,HDFC,2025-05-31 17:49:00,2025-05-31 17:54:00,18356.85,SUCCESS,0
TXN02561,2592,IMPS,IDFC,2025-04-13 02:26:00,2025-04-13 02:31:00,8214.46,SUCCESS,0
TXN02562,1856,IMPS,HDFC,2025-05-15 21:37:00,2025-05-15 21:52:00,14069.67,FAILED,2
TXN02563,3431,NEFT,PNB,2025-04-29 05:38:00,2025-04-29 06:08:00,44667.53,SUCCESS,0
TXN02564,3027,IMPS,Axis,2025-04-16 05:28:00,2025-04-16 05:43:00,8829.11,SUCCESS,0
TXN02565,3774,NEFT,SBI,2025-05-28 09:11:00,2025-05-28 12:11:00,246.6,SUCCESS,0
TXN02566,1292,IMPS,PNB,2025-05-04 01:43:00,2025-05-04 01:48:00,1660.69,SUCCESS,0
TXN02567,3586,IMPS,IDFC,2025-04-07 15:24:00,2025-04-07 15:39:00,24526.89,SUCCESS,0
TXN02568,3720,IMPS,HDFC,2025-05-08 03:43:00,2025-05-08 03:48:00,950.59,SUCCESS,0
TXN02569,2378,IMPS,IDFC,2025-04-18 14:24:00,2025-04-18 14:29:00,29158.55,SUCCESS,0
TXN02570,4000,NEFT,HDFC,2025-04-25 09:44:00,2025-04-25 12:44:00,12641.83,SUCCESS,0
TXN02571,2459,IMPS,Axis,2025-05-29 02:33:00,2025-05-29 02:48:00,13371.16,SUCCESS,0
TXN02572,1697,IMPS,Kotak,2025-05-02 14:17:00,2025-05-02 15:17:00,18344.58,FAILED,3
TXN02573,2264,UPI,Axis,2025-04-16 09:28:00,2025-04-16 09:43:00,1972.5,SUCCESS,0
TXN02574,4573,IMPS,IDFC,2025-05-19 20:23:00,2025-05-19 20:53:00,45880.74,SUCCESS,0
TXN02575,3808,NEFT,PNB,2025-05-01 07:02:00,2025-05-01 10:02:00,22345.54,SUCCESS,0
TXN02576,4584,NEFT,ICICI,2025-04-15 02:29:00,2025-04-15 02:59:00,2271.48,SUCCESS,0
TXN02577,3083,IMPS,HDFC,2025-04-08 01:27:00,2025-04-08 01:32:00,31886.79,SUCCESS,0
TXN02578,3609,UPI,IDFC,2025-04-21 05:55:00,2025-04-21 06:00:00,6239.28,SUCCESS,0
TXN02579,4499,IMPS,IDFC,2025-04-26 14:40:00,2025-04-26 14:55:00,1172.55,SUCCESS,0
TXN02580,1693,UPI,PNB,2025-05-22 05:32:00,2025-05-22 05:33:00,6087.97,SUCCESS,0
TXN02581,3029,NEFT,HDFC,2025-04-07 13:27:00,2025-04-07 16:27:00,706.9,SUCCESS,0
TXN02582,2451,UPI,Axis,2025-04-14 05:06:00,2025-04-14 05:07:00,29084.1,SUCCESS,0
TXN02583,4336,IMPS,Kotak,2025-04-16 03:33:00,2025-04-16 04:03:00,1913.72,SUCCESS,0
TXN02584,3313,IMPS,SBI,2025-04-04 06:30:00,2025-04-04 07:30:00,10170.78,SUCCESS,0
TXN02585,2060,UPI,SBI,2025-05-22 20:16:00,2025-05-22 20:21:00,14314.46,SUCCESS,0
TXN02586,2400,IMPS,Kotak,2025-05-02 00:48:00,2025-05-02 01:03:00,20369.49,SUCCESS,0
TXN02587,2332,UPI,Axis,2025-05-17 10:19:00,2025-05-17 10:20:00,1779.39,SUCCESS,0
TXN02588,2613,IMPS,Kotak,2025-05-10 21:18:00,2025-05-10 21:23:00,53140.98,SUCCESS,0
TXN02589,3740,UPI,SBI,2025-05-17 09:01:00,2025-05-17 09:02:00,22202.99,SUCCESS,0
TXN02590,3409,IMPS,ICICI,2025-04-10 12:32:00,2025-04-10 12:47:00,3503.55,SUCCESS,0
TXN02591,1125,NEFT,PNB,2025-04-05 14:31:00,2025-04-05 15:01:00,4703.95,SUCCESS,0
TXN02592,3349,UPI,PNB,2025-04-03 12:43:00,2025-04-03 12:48:00,4668.47,SUCCESS,0
TXN02593,3672,UPI,PNB,2025-05-09 01:11:00,2025-05-09 01:16:00,35304.99,SUCCESS,0
TXN02594,1346,IMPS,Kotak,2025-05-02 10:37:00,2025-05-02 10:42:00,9569.75,SUCCESS,0
TXN02595,4064,UPI,Kotak,2025-04-29 17:45:00,2025-04-29 18:45:00,11836.0,SUCCESS,0
TXN02596,2500,NEFT,SBI,2025-04-04 08:23:00,2025-04-04 11:23:00,9566.72,SUCCESS,0
TXN02597,1755,IMPS,IDFC,2025-05-06 23:55:00,2025-05-07 00:10:00,9333.53,SUCCESS,0
TXN02598,2261,NEFT,ICICI,2025-05-02 18:26:00,2025-05-02 18:56:00,42859.85,SUCCESS,0
TXN02599,1691,UPI,Kotak,2025-05-05 09:04:00,2025-05-05 09:09:00,5317.89,SUCCESS,0
TXN02600,4713,UPI,PNB,2025-04-27 02:09:00,2025-04-27 02:10:00,117.59,SUCCESS,0
TXN02601,2698,IMPS,PNB,2025-05-01 16:42:00,2025-05-01 16:47:00,24715.79,SUCCESS,0
TXN02602,1415,IMPS,ICICI,2025-04-09 23:58:00,2025-04-10 00:03:00,5876.12,SUCCESS,0
TXN02603,2649,NEFT,ICICI,2025-04-29 01:41:00,2025-04-29 02:41:00,38622.69,SUCCESS,0
TXN02604,4061,IMPS,Kotak,2025-04-11 21:33:00,2025-04-11 21:38:00,35027.66,SUCCESS,0
TXN02605,3968,IMPS,Kotak,2025-04-05 20:21:00,2025-04-05 20:26:00,1923.99,SUCCESS,0
TXN02606,3838,NEFT,Axis,2025-04-09 17:27:00,2025-04-09 18:27:00,3553.94,FAILED,3
TXN02607,3152,UPI,HDFC,2025-04-19 08:30:00,2025-04-19 08:31:00,16128.32,SUCCESS,0
TXN02608,4774,IMPS,Kotak,2025-04-08 09:25:00,2025-04-08 09:40:00,2155.86,SUCCESS,0
TXN02609,3290,UPI,HDFC,2025-04-20 23:29:00,2025-04-20 23:44:00,21835.99,SUCCESS,0
TXN02610,3492,NEFT,SBI,2025-05-09 18:38:00,2025-05-09 21:38:00,12850.56,SUCCESS,0
TXN02611,2036,IMPS,ICICI,2025-05-15 00:35:00,2025-05-15 00:40:00,50351.63,SUCCESS,0
TXN02612,1056,UPI,Kotak,2025-05-30 20:01:00,2025-05-30 20:02:00,5856.73,SUCCESS,0
TXN02613,4438,NEFT,Axis,2025-05-06 03:53:00,2025-05-06 04:23:00,763.57,SUCCESS,0
TXN02614,4035,IMPS,Kotak,2025-05-21 18:14:00,2025-05-21 18:19:00,5458.05,SUCCESS,0
TXN02615,3639,NEFT,HDFC,2025-05-27 07:49:00,2025-05-27 08:19:00,3031.7,SUCCESS,0
TXN02616,2682,UPI,HDFC,2025-05-29 05:24:00,2025-05-29 05:25:00,10215.87,SUCCESS,0
TXN02617,3667,NEFT,SBI,2025-04-16 02:10:00,2025-04-16 05:10:00,5268.37,SUCCESS,0
TXN02618,4012,IMPS,HDFC,2025-04-13 14:31:00,2025-04-13 15:01:00,4063.25,SUCCESS,0
TXN02619,2556,NEFT,SBI,2025-04-23 00:07:00,2025-04-24 00:07:00,18920.05,SUCCESS,0
TXN02620,1296,IMPS,PNB,2025-04-11 13:02:00,2025-04-11 13:17:00,10236.41,SUCCESS,0
